Customer_ID,Age,Gender,Location,Tenure,Contract_Type,Subscription_Plan,Monthly_Charges,Total_Charges,Payment_Method,Internet_Service,Login_Frequency,Support_Tickets,Complaints,Avg_Session_Duration,Days_Since_Last_Login,Actual_Churn,Churn_Probability,Predicted_Churn
CUST139224,65.0,Female,Ahmedabad,18.0,Two Year,Standard,733.23,13130.18,UPI,DSL,15.0,3.0,0.0,44.8,43.0,0,0.22106656,0
CUST113666,32.0,Male,Kolkata,11.0,One Year,Standard,800.1,8095.03,Credit Card,Fiber,13.0,0.0,0.0,29.4,48.0,0,0.36089677,0
CUST106953,64.0,Female,Chennai,6.0,One Year,Standard,767.38,4004.8,Cash,Mobile Data,7.0,1.0,0.0,55.2,16.0,0,0.509881,1
CUST102882,31.0,Male,Kochi,29.0,One Year,Standard,648.91,16050.01,UPI,Fiber,3.0,2.0,2.0,45.7,29.0,1,0.11247825,0
CUST132114,69.0,Male,Kochi,68.0,Month-to-Month,Basic,512.04,30604.23,Credit Card,Fiber,11.0,3.0,0.0,14.6,7.0,0,0.014560523,0
CUST103636,45.0,Female,Delhi,3.0,Month-to-Month,Basic,370.93,1145.41,UPI,Mobile Data,21.0,3.0,0.0,49.4,23.0,0,0.01557319,0
CUST119104,24.0,Male,Jaipur,60.0,Month-to-Month,Standard,712.97,48526.64,Net Banking,Mobile Data,8.0,2.0,0.0,65.0,37.0,0,0.17584075,0
CUST110565,74.0,Male,Mumbai,72.0,Month-to-Month,Premium,1114.41,86204.78,,,9.0,2.0,0.0,43.1,74.0,1,0.96167827,1
CUST109195,30.0,Other,Mumbai,37.0,Month-to-Month,Premium,942.3,38081.13,Debit Card,Mobile Data,9.0,6.0,3.0,48.9,65.0,1,0.9710349,1
CUST141499,73.0,Male,Mumbai,63.0,Month-to-Month,Basic,481.34,26234.06,UPI,Fiber,17.0,3.0,1.0,46.6,5.0,0,0.014055113,0
CUST124306,65.0,Other,Hyderabad,18.0,One Year,Basic,451.7,9204.67,Net Banking,DSL,3.0,2.0,1.0,63.1,67.0,0,0.03038805,0
CUST141152,19.0,Female,Kolkata,45.0,Month-to-Month,Basic,473.66,23321.46,UPI,Fiber,15.0,2.0,0.0,70.2,29.0,0,0.01913149,0
CUST125831,29.0,Male,Hyderabad,13.0,One Year,Standard,723.62,10006.94,Auto Debit,Cable,5.0,2.0,0.0,48.7,38.0,0,0.39304295,0
CUST109498,68.0,Female,Pune,61.0,Month-to-Month,Standard,742.26,47660.86,Cash,Fiber,10.0,1.0,0.0,41.9,64.0,0,0.22268446,0
CUST103365,27.0,Male,Hyderabad,55.0,One Year,Standard,897.79,43282.82,UPI,Fiber,12.0,2.0,0.0,47.4,89.0,0,0.8621377,1
CUST138224,38.0,Female,Ahmedabad,57.0,Two Year,Basic,560.83,29136.39,UPI,Cable,4.0,2.0,1.0,37.7,22.0,0,0.03645538,0
CUST118647,37.0,Female,Bengaluru,30.0,Two Year,Basic,546.97,,UPI,DSL,13.0,3.0,3.0,77.5,21.0,0,0.034811806,0
CUST110873,47.0,Female,Chennai,1.0,Two Year,Basic,679.47,602.49,Credit Card,Mobile Data,17.0,1.0,0.0,56.7,18.0,0,0.11500453,0
CUST131189,57.0,Female,Hyderabad,29.0,Month-to-Month,Standard,573.22,17391.07,UPI,Mobile Data,7.0,0.0,0.0,12.0,68.0,0,0.036626354,0
CUST129709,43.0,Female,Ahmedabad,72.0,Two Year,Basic,605.8,41692.11,Auto Debit,Fiber,9.0,3.0,1.0,30.7,75.0,0,0.04225523,0
CUST122441,48.0,Male,Hyderabad,4.0,One Year,Standard,839.29,2907.83,Credit Card,DSL,16.0,4.0,1.0,57.8,8.0,0,0.7994983,1
CUST121857,34.0,Female,Jaipur,12.0,Month-to-Month,Standard,628.17,7334.82,Net Banking,DSL,3.0,0.0,1.0,25.2,24.0,0,0.115257494,0
CUST132101,34.0,Male,Bengaluru,29.0,Two Year,Standard,840.53,27342.78,Cash,DSL,14.0,0.0,3.0,48.9,62.0,1,0.76770234,1
CUST125607,53.0,Female,Bengaluru,72.0,Month-to-Month,Basic,483.73,35176.36,UPI,DSL,23.0,2.0,0.0,46.3,88.0,0,0.019911421,0
CUST123251,29.0,Female,Mumbai,17.0,Month-to-Month,Premium,1308.81,25254.71,Auto Debit,DSL,9.0,0.0,1.0,31.5,57.0,1,0.9677375,1
CUST127243,53.0,Female,,44.0,Month-to-Month,Standard,799.48,37351.33,Debit Card,Cable,17.0,2.0,0.0,46.7,54.0,0,0.36856142,0
CUST106722,36.0,Male,Hyderabad,17.0,Month-to-Month,Standard,776.68,13022.24,Net Banking,Cable,21.0,1.0,1.0,25.9,,0,0.3481866,0
CUST132795,36.0,Male,Ahmedabad,40.0,Month-to-Month,Basic,431.61,16698.67,Debit Card,Cable,10.0,5.0,1.0,48.0,22.0,0,0.016915422,0
CUST126145,60.0,Female,Pune,7.0,Month-to-Month,Basic,541.96,3263.47,Auto Debit,Fiber,11.0,2.0,0.0,41.5,75.0,0,0.057483703,0
CUST137665,50.0,Female,Pune,19.0,One Year,Basic,576.92,12569.8,UPI,DSL,12.0,2.0,0.0,37.3,56.0,0,0.049945466,0
CUST125112,41.0,Male,Jaipur,57.0,One Year,Basic,497.77,32282.23,Auto Debit,Cable,10.0,0.0,0.0,44.7,50.0,0,0.028723344,0
CUST106356,39.0,Female,Delhi,36.0,One Year,Standard,821.2,27008.93,Credit Card,Fiber,10.0,1.0,0.0,33.9,18.0,0,0.44279322,0
CUST142532,43.0,Male,Mumbai,40.0,One Year,Basic,521.37,23789.11,Auto Debit,Fiber,11.0,3.0,0.0,70.1,62.0,0,0.028627783,0
CUST115347,53.0,Female,Jaipur,67.0,Two Year,Standard,833.83,48676.72,Net Banking,Fiber,8.0,,0.0,23.9,40.0,1,0.52651083,1
CUST127206,42.0,Male,Hyderabad,45.0,Two Year,Basic,499.42,25174.16,Cash,Cable,13.0,1.0,2.0,40.1,25.0,0,0.02374589,0
CUST127030,29.0,Male,Chennai,55.0,Month-to-Month,Standard,866.93,41166.17,Credit Card,DSL,2.0,4.0,0.0,19.9,72.0,1,0.93289346,1
CUST114370,21.0,Male,Chennai,38.0,Month-to-Month,Premium,1214.17,51150.16,Debit Card,,6.0,4.0,1.0,29.5,0.0,1,0.9381475,1
CUST138671,51.0,Male,Pune,21.0,Month-to-Month,Standard,787.67,15968.67,Net Banking,Cable,9.0,3.0,2.0,31.2,51.0,0,0.8090597,1
CUST101173,40.0,Female,Kochi,21.0,Month-to-Month,Basic,521.77,12180.09,Auto Debit,DSL,6.0,3.0,2.0,38.0,,0,0.035960205,0
CUST143014,38.0,Male,Bengaluru,32.0,Month-to-Month,Basic,457.93,13216.07,Credit Card,Cable,10.0,3.0,0.0,50.9,36.0,0,0.029921101,0
CUST142535,57.0,Female,Mumbai,27.0,Month-to-Month,Standard,771.86,21598.93,UPI,Cable,12.0,2.0,0.0,36.2,74.0,0,0.4742811,0
CUST117976,74.0,Female,Pune,61.0,Month-to-Month,Basic,515.95,32536.76,Debit Card,Mobile Data,11.0,2.0,0.0,50.3,52.0,0,0.01720668,0
CUST103988,22.0,Female,Jaipur,22.0,Two Year,Premium,1299.77,24331.3,UPI,Fiber,10.0,3.0,0.0,20.3,52.0,1,0.938153,1
CUST123581,44.0,Male,Chennai,10.0,One Year,Premium,1068.54,11304.01,Auto Debit,Mobile Data,10.0,1.0,2.0,53.2,8.0,1,0.9721887,1
CUST140845,34.0,Male,Hyderabad,45.0,Month-to-Month,Premium,1173.52,49749.58,Auto Debit,DSL,17.0,4.0,1.0,24.8,33.0,1,0.9603212,1
CUST105432,31.0,Female,Kolkata,41.0,One Year,Basic,453.46,15814.34,Net Banking,Fiber,8.0,0.0,2.0,38.6,18.0,0,0.021732245,0
CUST143532,41.0,Female,Ahmedabad,8.0,One Year,Basic,449.31,4094.13,UPI,Cable,11.0,2.0,0.0,49.6,14.0,0,0.016188383,0
CUST114646,40.0,Male,Ahmedabad,54.0,Two Year,Basic,419.33,22767.5,UPI,DSL,25.0,2.0,1.0,47.0,8.0,0,0.017900078,0
CUST108418,44.0,Female,Jaipur,63.0,One Year,Premium,1158.84,79315.07,UPI,Cable,22.0,3.0,1.0,17.1,74.0,1,0.95094895,1
CUST109371,37.0,Female,Kolkata,8.0,One Year,Standard,715.01,6062.65,UPI,Mobile Data,12.0,2.0,1.0,6.2,56.0,1,0.3341086,0
CUST110183,19.0,Other,Chennai,12.0,Month-to-Month,Premium,1120.67,11632.39,Credit Card,DSL,19.0,4.0,0.0,87.0,52.0,1,0.9707646,1
CUST127802,37.0,Male,Delhi,27.0,Two Year,Basic,462.35,13609.81,Credit Card,Fiber,2.0,2.0,0.0,40.7,60.0,0,0.043653768,0
CUST115311,29.0,Female,Kolkata,60.0,Month-to-Month,Basic,606.62,31690.61,Debit Card,,11.0,2.0,0.0,46.2,84.0,0,0.045222726,0
CUST144210,27.0,Male,Jaipur,49.0,Month-to-Month,Basic,473.54,26286.58,Net Banking,Mobile Data,10.0,0.0,0.0,62.0,2.0,0,0.033937626,0
CUST144433,70.0,Female,Ahmedabad,21.0,One Year,Standard,914.5,20340.24,Debit Card,DSL,11.0,3.0,0.0,41.3,82.0,0,0.96346265,1
CUST141694,56.0,Male,Mumbai,,One Year,Basic,502.77,32443.81,UPI,Fiber,15.0,2.0,1.0,22.1,51.0,0,0.01703634,0
CUST118604,39.0,Male,Pune,21.0,One Year,Basic,417.02,9413.36,Net Banking,Fiber,21.0,1.0,1.0,30.4,58.0,1,0.042628486,0
CUST128490,37.0,Male,Delhi,57.0,Month-to-Month,Premium,1243.58,68189.68,UPI,Mobile Data,15.0,2.0,0.0,48.4,0.0,0,0.9488559,1
CUST103000,56.0,Female,Bengaluru,15.0,Month-to-Month,Standard,585.3,8569.73,Net Banking,DSL,8.0,2.0,0.0,45.4,40.0,0,0.058725785,0
CUST113105,22.0,Female,Delhi,17.0,Month-to-Month,Basic,419.45,8169.38,Net Banking,Cable,13.0,2.0,0.0,,80.0,0,0.04629771,0
CUST135084,28.0,Female,Chennai,39.0,Month-to-Month,Basic,460.77,16303.14,UPI,Mobile Data,,2.0,0.0,38.6,76.0,0,0.017635358,0
CUST100460,24.0,Female,Ahmedabad,1.0,Two Year,Standard,841.46,773.81,UPI,DSL,14.0,0.0,0.0,52.9,10.0,0,0.5211549,1
CUST121553,62.0,Male,Chennai,69.0,One Year,Basic,529.01,34155.39,UPI,Fiber,4.0,2.0,0.0,25.4,0.0,0,0.031158855,0
CUST144138,27.0,Male,Chennai,21.0,Month-to-Month,Standard,531.09,12774.15,Credit Card,,18.0,3.0,0.0,40.6,3.0,0,0.029484682,0
CUST141851,39.0,Male,Bengaluru,14.0,One Year,Basic,436.04,6057.14,Net Banking,Fiber,7.0,3.0,1.0,50.5,22.0,0,0.017110744,0
CUST132997,26.0,Female,Hyderabad,15.0,Month-to-Month,Standard,808.25,13735.24,Credit Card,DSL,17.0,3.0,1.0,51.5,71.0,1,0.7718703,1
CUST133705,28.0,Female,Kolkata,69.0,Month-to-Month,Standard,786.67,58260.37,Debit Card,Mobile Data,7.0,4.0,,49.4,52.0,0,0.61976224,1
CUST134552,54.0,Female,Jaipur,41.0,Two Year,Standard,921.0,36473.0,Credit Card,DSL,14.0,2.0,,54.2,2.0,0,0.80084735,1
CUST114798,75.0,Female,Pune,27.0,Two Year,Standard,652.68,18993.91,Debit Card,Cable,14.0,1.0,0.0,25.6,53.0,0,0.048114926,0
CUST112992,18.0,Female,Ahmedabad,6.0,Two Year,Standard,1132.66,6973.9,Debit Card,Fiber,7.0,1.0,1.0,43.0,22.0,1,0.95245713,1
CUST137358,65.0,Male,Ahmedabad,9.0,Month-to-Month,Standard,935.33,8729.69,UPI,Cable,15.0,1.0,0.0,16.5,35.0,1,0.9196462,1
CUST118308,74.0,Female,Chennai,26.0,Month-to-Month,Basic,,17041.29,Net Banking,Mobile Data,12.0,0.0,1.0,71.1,22.0,0,0.16029637,0
CUST138790,41.0,Male,Chennai,35.0,Month-to-Month,Basic,518.93,20187.04,Net Banking,Fiber,13.0,0.0,0.0,26.9,8.0,0,0.01893043,0
CUST134733,50.0,Female,Kochi,25.0,Month-to-Month,Standard,786.48,22230.08,Auto Debit,Fiber,13.0,3.0,0.0,23.0,15.0,0,0.46649903,0
CUST129126,75.0,Female,Kochi,26.0,Month-to-Month,Standard,804.04,20599.58,Credit Card,Fiber,4.0,2.0,2.0,55.0,61.0,1,0.89954615,1
CUST129750,42.0,Male,Mumbai,35.0,Month-to-Month,Basic,579.84,19906.07,Auto Debit,Fiber,9.0,6.0,0.0,42.8,30.0,0,0.088121764,0
CUST123427,54.0,Female,Jaipur,9.0,One Year,Premium,1328.91,12287.46,UPI,Fiber,9.0,1.0,2.0,37.3,46.0,1,0.9540099,1
CUST126208,59.0,Female,Ahmedabad,32.0,Month-to-Month,Basic,564.24,18625.54,UPI,,0.0,4.0,0.0,36.9,19.0,0,0.06283604,0
CUST126669,26.0,Female,Mumbai,19.0,Two Year,Premium,1065.51,22064.97,Auto Debit,,16.0,1.0,0.0,66.0,26.0,1,0.9666264,1
CUST112558,61.0,Female,Pune,16.0,Month-to-Month,Standard,900.16,16466.36,Auto Debit,Fiber,9.0,1.0,1.0,25.5,31.0,1,0.9319524,1
CUST117110,63.0,Male,Hyderabad,53.0,Month-to-Month,Basic,528.33,30722.42,Debit Card,Fiber,9.0,2.0,0.0,36.1,84.0,0,0.023803733,0
CUST126274,24.0,Female,Chennai,,One Year,Basic,413.81,32376.98,Credit Card,Cable,4.0,1.0,0.0,31.6,70.0,0,0.059283845,0
CUST122024,67.0,Male,Ahmedabad,8.0,Month-to-Month,Basic,481.89,3750.31,Net Banking,Cable,16.0,1.0,0.0,22.7,51.0,0,0.027646301,0
CUST131880,26.0,Male,Jaipur,52.0,Month-to-Month,,678.23,37768.07,Credit Card,DSL,10.0,2.0,1.0,42.2,8.0,0,0.11172743,0
CUST137825,55.0,Male,,44.0,One Year,Basic,366.06,17347.07,UPI,Fiber,9.0,4.0,0.0,77.5,41.0,0,0.01811,0
CUST113287,61.0,Male,Mumbai,11.0,Two Year,Standard,742.67,7753.36,UPI,Fiber,5.0,2.0,1.0,83.8,51.0,1,0.5280612,1
CUST122466,21.0,Male,Kolkata,62.0,Month-to-Month,Standard,1019.13,60234.39,Cash,Cable,13.0,2.0,0.0,42.1,17.0,1,0.9414432,1
CUST102477,48.0,Female,Ahmedabad,46.0,Month-to-Month,Standard,831.44,40859.18,Cash,Fiber,3.0,1.0,1.0,53.7,23.0,1,0.7303397,1
CUST124135,56.0,Male,Kolkata,68.0,One Year,Premium,1202.42,70311.07,Debit Card,DSL,10.0,2.0,0.0,50.3,59.0,1,0.9508616,1
CUST122560,35.0,Female,Kolkata,51.0,Month-to-Month,Standard,805.57,44799.92,UPI,,13.0,3.0,0.0,34.0,51.0,0,0.3799631,0
CUST119074,67.0,Male,Hyderabad,69.0,Month-to-Month,Standard,841.95,63446.72,UPI,Fiber,12.0,1.0,0.0,8.1,60.0,0,0.4935834,0
CUST102373,21.0,Female,Pune,16.0,Month-to-Month,Standard,853.93,12839.4,Credit Card,Cable,6.0,3.0,0.0,49.4,80.0,1,0.96743023,1
CUST100640,73.0,Male,Kochi,72.0,One Year,Basic,329.9,22081.06,UPI,Fiber,3.0,1.0,0.0,44.3,21.0,0,0.0405526,0
CUST111458,70.0,Male,Jaipur,62.0,Month-to-Month,Premium,1281.19,80019.57,UPI,,10.0,2.0,1.0,28.7,21.0,1,0.9774187,1
CUST135274,29.0,Male,Kolkata,60.0,One Year,Standard,748.71,47832.52,Net Banking,Mobile Data,14.0,2.0,1.0,29.0,62.0,0,0.19764549,0
CUST109390,41.0,Female,Kochi,7.0,Two Year,Standard,820.85,6034.83,UPI,DSL,17.0,4.0,1.0,50.5,35.0,1,0.6855938,1
CUST115279,46.0,Male,Jaipur,28.0,One Year,Standard,903.86,24554.08,Credit Card,Cable,12.0,5.0,0.0,48.5,90.0,1,0.9501239,1
CUST122588,49.0,Male,Chennai,12.0,Month-to-Month,Basic,522.7,7049.65,Debit Card,Cable,9.0,3.0,2.0,39.4,15.0,0,0.033048045,0
CUST141749,20.0,Female,Mumbai,37.0,Month-to-Month,Basic,432.61,16159.9,Credit Card,DSL,12.0,3.0,0.0,41.9,73.0,0,0.027238984,0
CUST146503,74.0,Male,Mumbai,45.0,Month-to-Month,Premium,1166.53,54624.6,Debit Card,DSL,12.0,4.0,0.0,61.2,47.0,1,0.9735357,1
CUST137548,49.0,Male,Pune,53.0,Month-to-Month,Premium,1126.43,56874.61,Debit Card,DSL,16.0,2.0,0.0,23.1,16.0,1,0.9629668,1
CUST124920,25.0,Female,Ahmedabad,7.0,Two Year,Standard,939.95,7479.7,Credit Card,Mobile Data,10.0,1.0,1.0,65.9,25.0,0,0.9429724,1
CUST138057,37.0,Female,Jaipur,72.0,Two Year,Basic,395.27,30452.15,Debit Card,Fiber,4.0,1.0,0.0,35.1,47.0,0,0.04522112,0
CUST140788,54.0,Male,Kochi,29.0,One Year,Standard,755.03,23866.86,Net Banking,DSL,15.0,3.0,0.0,18.4,55.0,1,0.38297132,0
CUST147736,22.0,Female,Pune,62.0,Month-to-Month,Basic,506.0,28453.88,Auto Debit,Fiber,9.0,2.0,0.0,21.6,17.0,0,0.015054107,0
CUST100268,38.0,Female,Jaipur,6.0,Month-to-Month,Premium,1264.83,7961.51,Credit Card,Fiber,18.0,2.0,2.0,44.6,52.0,1,0.96688294,1
CUST135332,30.0,Male,Hyderabad,42.0,Month-to-Month,Standard,841.93,35674.23,Credit Card,Fiber,21.0,2.0,0.0,21.1,35.0,0,0.45214942,0
CUST110538,71.0,Female,Hyderabad,36.0,Month-to-Month,Standard,678.47,26969.94,Debit Card,Cable,11.0,3.0,1.0,63.7,3.0,0,0.09096874,0
CUST137312,53.0,Male,Pune,15.0,Month-to-Month,Basic,521.62,7398.76,Credit Card,Mobile Data,,1.0,0.0,36.5,61.0,0,0.037464634,0
CUST127079,69.0,Female,Bengaluru,27.0,Month-to-Month,Standard,701.27,19125.07,Net Banking,Fiber,18.0,4.0,1.0,55.7,19.0,0,0.12202432,0
CUST104941,60.0,Male,Jaipur,67.0,One Year,Standard,705.05,46771.34,Credit Card,Cable,12.0,4.0,1.0,59.4,86.0,0,0.1300475,0
CUST107260,29.0,Male,Kolkata,10.0,Month-to-Month,Premium,1306.3,11129.88,Credit Card,Fiber,11.0,4.0,2.0,44.2,73.0,1,0.9741125,1
CUST107994,23.0,Female,Kolkata,42.0,Month-to-Month,Standard,791.83,34010.57,Net Banking,DSL,15.0,1.0,1.0,47.1,36.0,0,0.33835566,0
CUST100256,26.0,Female,Kochi,11.0,,Basic,602.9,6740.97,Debit Card,DSL,7.0,0.0,1.0,29.2,19.0,0,0.10305964,0
CUST114587,64.0,Male,Kochi,5.0,One Year,Standard,573.51,2935.65,Debit Card,DSL,16.0,3.0,0.0,14.1,35.0,0,0.022146834,0
CUST100339,29.0,Female,Kochi,36.0,Month-to-Month,Premium,1107.8,44138.52,Net Banking,Fiber,,1.0,0.0,42.3,29.0,1,0.95578885,1
CUST131765,68.0,Male,Delhi,32.0,Month-to-Month,Basic,676.44,22716.08,Credit Card,Mobile Data,10.0,1.0,1.0,36.0,7.0,0,0.12024306,0
CUST128486,65.0,Male,Delhi,8.0,Month-to-Month,Basic,471.62,3897.95,Credit Card,Fiber,17.0,2.0,3.0,60.9,25.0,0,0.03134926,0
CUST141679,58.0,Male,Delhi,14.0,Month-to-Month,Basic,605.58,7835.18,Net Banking,Mobile Data,13.0,0.0,0.0,53.2,33.0,0,0.0698489,0
CUST102744,72.0,Female,Mumbai,47.0,Month-to-Month,Basic,551.91,27650.21,Auto Debit,Mobile Data,8.0,1.0,2.0,24.1,17.0,0,0.023965966,0
CUST115091,70.0,Female,Kolkata,54.0,Month-to-Month,Basic,393.07,18135.6,Debit Card,,11.0,3.0,0.0,52.6,60.0,0,0.023275767,0
CUST119207,74.0,Female,Delhi,24.0,,Premium,1392.84,36475.8,Net Banking,Fiber,14.0,4.0,0.0,28.4,16.0,1,0.95589197,1
CUST133952,26.0,Female,Jaipur,8.0,Month-to-Month,Basic,523.99,4361.05,Debit Card,Mobile Data,16.0,6.0,0.0,48.6,15.0,0,0.02575835,0
CUST118196,40.0,Male,Pune,40.0,Month-to-Month,Premium,1294.7,46640.23,Auto Debit,DSL,17.0,1.0,0.0,52.9,51.0,1,0.96294814,1
CUST104901,38.0,Female,Chennai,24.0,One Year,Premium,1363.52,36241.66,Net Banking,Fiber,2.0,0.0,0.0,37.2,81.0,1,0.98023,1
CUST109496,53.0,Male,Kolkata,32.0,Month-to-Month,Basic,626.62,,UPI,Mobile Data,8.0,0.0,2.0,24.9,17.0,0,0.09045345,0
CUST132995,45.0,Female,Pune,42.0,Two Year,Standard,827.17,30176.43,UPI,Fiber,3.0,1.0,1.0,33.6,47.0,1,0.6736765,1
CUST105076,39.0,Female,Ahmedabad,1.0,Month-to-Month,Standard,728.76,759.0,UPI,Cable,12.0,4.0,2.0,,25.0,0,0.5393042,1
CUST121924,28.0,Female,Mumbai,48.0,Month-to-Month,Standard,767.86,35505.79,UPI,Fiber,8.0,2.0,1.0,59.5,71.0,0,0.6245656,1
CUST130514,59.0,Female,Jaipur,7.0,Two Year,Premium,1351.87,10663.06,UPI,Fiber,18.0,2.0,0.0,51.7,2.0,1,0.9611986,1
CUST139721,35.0,Female,Jaipur,48.0,One Year,Standard,859.66,40007.92,UPI,Mobile Data,15.0,2.0,0.0,15.1,22.0,0,0.5041792,1
CUST142830,70.0,Female,Kolkata,59.0,One Year,Standard,825.81,46024.42,Auto Debit,Cable,10.0,2.0,0.0,42.8,76.0,0,0.5340823,1
CUST147156,23.0,Female,Hyderabad,34.0,One Year,Basic,441.98,14542.83,UPI,Cable,11.0,2.0,0.0,74.4,42.0,0,0.02730754,0
CUST136907,56.0,Female,Ahmedabad,68.0,Month-to-Month,Standard,688.32,41558.0,Auto Debit,Fiber,6.0,0.0,2.0,33.9,36.0,0,0.15484309,0
CUST102175,31.0,Female,Bengaluru,15.0,Month-to-Month,Standard,654.21,10634.63,Credit Card,Mobile Data,10.0,1.0,2.0,32.1,84.0,0,0.27002075,0
CUST105188,25.0,Male,Delhi,53.0,Two Year,Basic,316.96,15250.42,Debit Card,Mobile Data,22.0,4.0,1.0,63.5,30.0,1,0.02670805,0
CUST143236,45.0,,Delhi,8.0,One Year,Basic,454.64,3164.74,Debit Card,Cable,7.0,4.0,0.0,49.1,78.0,0,0.03954846,0
CUST139832,65.0,Female,Delhi,38.0,Two Year,Basic,601.62,22743.41,Debit Card,Fiber,17.0,2.0,0.0,29.6,50.0,0,0.026730495,0
CUST128196,33.0,Male,Kolkata,12.0,Two Year,Basic,534.21,6488.33,Credit Card,Cable,16.0,1.0,1.0,52.0,22.0,0,0.024381297,0
CUST104726,45.0,Female,Bengaluru,64.0,Two Year,Basic,440.98,31591.74,Credit Card,DSL,5.0,3.0,1.0,36.1,22.0,0,0.052088987,0
CUST121780,21.0,Male,Ahmedabad,33.0,Two Year,Standard,826.87,23767.94,UPI,DSL,15.0,3.0,0.0,23.8,38.0,0,0.55390203,1
CUST104289,62.0,Female,Bengaluru,40.0,Month-to-Month,Basic,507.95,21130.08,Auto Debit,Fiber,16.0,2.0,2.0,,29.0,0,0.023004346,0
CUST128209,47.0,Female,Kolkata,63.0,One Year,Basic,610.76,34066.01,Auto Debit,Cable,11.0,1.0,0.0,43.8,74.0,0,0.03633456,0
CUST118269,19.0,Female,Bengaluru,34.0,One Year,Premium,1334.94,46115.97,Net Banking,DSL,11.0,2.0,0.0,51.4,77.0,1,0.9516441,1
CUST129212,67.0,Female,Pune,12.0,Two Year,Basic,470.93,,Auto Debit,Cable,12.0,3.0,0.0,53.6,31.0,0,0.02374854,0
CUST121156,42.0,Female,Ahmedabad,36.0,Month-to-Month,Basic,624.97,21128.23,UPI,DSL,18.0,3.0,2.0,36.4,18.0,0,0.063327044,0
CUST103216,33.0,Male,Kochi,9.0,Month-to-Month,Standard,820.35,7480.9,Auto Debit,DSL,18.0,2.0,0.0,41.0,45.0,0,0.66803664,1
CUST111249,71.0,Male,Kolkata,17.0,Month-to-Month,Premium,1117.2,21143.34,Debit Card,Cable,16.0,2.0,2.0,49.7,28.0,1,0.94996035,1
CUST106549,50.0,Female,Mumbai,44.0,Month-to-Month,Standard,673.83,27933.26,Debit Card,Fiber,8.0,6.0,0.0,40.9,62.0,0,0.31486782,0
CUST122374,72.0,Male,Kolkata,43.0,Month-to-Month,Basic,500.78,23415.11,UPI,Cable,14.0,4.0,1.0,30.4,90.0,0,0.029756302,0
CUST123783,25.0,Female,Chennai,33.0,Two Year,Standard,671.53,22103.78,Debit Card,DSL,8.0,4.0,3.0,47.7,17.0,0,0.26643175,0
CUST135156,18.0,Female,Kolkata,60.0,One Year,Premium,1307.49,71758.23,UPI,,0.0,2.0,0.0,26.1,81.0,1,0.9678985,1
CUST103760,50.0,Female,Delhi,72.0,Month-to-Month,Basic,361.23,28925.52,Debit Card,Mobile Data,8.0,2.0,0.0,42.8,46.0,0,0.024005802,0
CUST104109,47.0,Female,Chennai,25.0,Month-to-Month,Premium,1255.84,32509.61,Debit Card,Mobile Data,12.0,1.0,0.0,30.1,52.0,1,0.95682925,1
CUST140848,31.0,Female,Hyderabad,23.0,One Year,Standard,840.45,21034.36,Credit Card,Fiber,19.0,1.0,0.0,66.7,,0,0.5353694,1
CUST125667,34.0,Female,Delhi,13.0,One Year,Basic,500.54,5646.33,UPI,Cable,8.0,3.0,3.0,58.9,6.0,0,0.03160128,0
CUST145005,33.0,Male,Delhi,50.0,Month-to-Month,Premium,1309.85,61116.75,Debit Card,Cable,13.0,0.0,0.0,23.7,69.0,1,0.9665873,1
CUST147282,19.0,Female,Pune,26.0,Two Year,Standard,946.11,22437.04,UPI,Cable,13.0,4.0,0.0,15.2,14.0,1,0.9149051,1
CUST139370,41.0,Female,Mumbai,64.0,Month-to-Month,Basic,648.43,43744.05,UPI,Cable,0.0,2.0,1.0,21.4,66.0,0,0.10524488,0
CUST110491,67.0,Male,Kolkata,62.0,Month-to-Month,Standard,795.17,44748.46,UPI,Fiber,18.0,0.0,0.0,43.7,28.0,0,0.09525326,0
CUST123907,43.0,Male,Kolkata,39.0,Month-to-Month,Standard,756.28,28565.01,Debit Card,Fiber,10.0,3.0,2.0,46.2,30.0,0,0.5714186,1
CUST139916,30.0,Female,Mumbai,31.0,One Year,Standard,743.38,20908.81,UPI,Fiber,20.0,1.0,0.0,71.8,40.0,0,0.15485626,0
CUST124540,26.0,,Chennai,34.0,Two Year,Premium,1199.33,42901.14,UPI,Cable,15.0,1.0,0.0,51.2,23.0,1,0.9638966,1
CUST115194,35.0,Male,Kochi,23.0,Month-to-Month,Standard,879.15,17476.33,Credit Card,,16.0,2.0,0.0,41.7,61.0,0,0.81726235,1
CUST101734,68.0,Male,Ahmedabad,53.0,Month-to-Month,Premium,1192.89,64551.4,Credit Card,,16.0,1.0,0.0,39.2,41.0,1,0.95095617,1
CUST106612,20.0,Female,Chennai,69.0,One Year,Standard,846.92,60693.75,Debit Card,DSL,16.0,0.0,0.0,54.4,54.0,1,0.29126862,0
CUST132690,54.0,Female,Kochi,50.0,Month-to-Month,Basic,470.73,24038.9,Credit Card,DSL,13.0,1.0,1.0,33.2,75.0,0,0.03927818,0
CUST130146,28.0,Male,Kolkata,2.0,Month-to-Month,Premium,1115.9,1924.28,Cash,DSL,16.0,3.0,0.0,49.6,85.0,1,0.9725936,1
CUST141514,70.0,Male,Bengaluru,36.0,One Year,Standard,812.63,25604.27,Debit Card,Cable,17.0,1.0,3.0,30.6,23.0,0,0.48309663,0
